Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,AcceptedCmpOverall,MntRegularProds,Marital_Status,Education,Kids,TotalPurchases,TotalCampaigns
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,6,2209,0,1,0,0,0,0,0,0,0,1,40,0,40,Married,PhD,2,7,0
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,7,2558,0,1,0,0,0,0,0,1,0,0,604,0,604,Married,Graduation,1,21,0
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,7,2451,0,1,0,0,0,1,0,0,0,0,563,0,563,Married,2n Cycle,1,20,0
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,7,2635,1,0,0,0,0,1,0,0,0,0,31,0,31,Divorced,2n Cycle,1,7,0
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,7,2408,0,0,0,1,0,0,0,1,0,0,403,0,403,Together,Graduation,1,16,0
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,7,2472,0,1,0,0,0,0,0,1,0,0,1023,0,1023,Married,Graduation,1,26,0
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,7,2454,0,1,0,0,0,1,0,0,0,0,44,0,44,Married,2n Cycle,1,8,0
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,7,2619,0,1,0,0,0,0,0,1,0,0,914,0,914,Married,Graduation,1,26,0
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,6,2172,0,0,1,0,0,0,0,0,0,1,19,0,19,Single,PhD,1,5,0
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,7,2576,0,0,0,1,0,0,0,1,0,0,1117,0,1117,Together,Graduation,0,17,0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2173,0,1,0,0,0,0,1,0,0,0,33,0,33,Married,Basic,0,6,0
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,7,2411,0,1,0,0,0,0,0,0,1,0,152,1,152,Married,Master,1,10,1
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,8,2808,1,0,0,0,0,0,0,0,0,1,90,0,90,Divorced,PhD,1,9,1
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,7,2596,0,1,0,0,0,0,0,0,0,1,185,0,185,Married,PhD,0,10,0
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,8,2791,0,0,1,0,0,0,0,1,0,0,942,0,942,Single,Graduation,0,21,0
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,7,2545,0,0,0,1,0,0,0,0,0,1,1112,0,1112,Together,PhD,0,17,0
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,6,2262,0,1,0,0,0,0,0,1,0,0,24,0,24,Married,Graduation,1,5,0
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,8,2767,0,0,0,1,0,0,0,1,0,0,252,0,252,Together,Graduation,2,16,1
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,8,2828,0,0,1,0,0,0,0,1,0,0,148,0,148,Single,Graduation,1,12,0
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,8,2783,0,1,0,0,0,0,0,0,0,1,257,0,257,Married,PhD,0,13,0
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,7,2486,0,0,0,1,0,0,0,0,0,1,89,0,89,Together,PhD,1,7,0
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,7,2491,0,1,0,0,0,1,0,0,0,0,432,0,432,Married,2n Cycle,0,19,0
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,7,2718,0,0,1,0,0,0,1,0,0,0,32,0,32,Single,Basic,1,7,0
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,6,2291,0,0,1,0,0,0,0,0,0,1,119,0,119,Single,PhD,2,10,0
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,8,2782,0,1,0,0,0,0,0,1,0,0,1308,0,1308,Married,Graduation,0,24,0
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,6,2372,0,0,0,1,0,0,0,1,0,0,900,0,900,Together,Graduation,1,25,0
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,7,2703,0,0,0,1,0,0,0,1,0,0,303,0,303,Together,Graduation,2,17,1
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,8,2762,0,0,1,0,0,0,0,1,0,0,222,0,222,Single,Graduation,2,14,0
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,8,2805,0,1,0,0,0,0,0,1,0,0,433,0,433,Married,Graduation,1,20,0
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,6,2361,0,0,0,1,0,0,0,1,0,0,89,0,89,Together,Graduation,1,7,0
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,8,2829,0,0,0,1,0,1,0,0,0,0,1122,0,1122,Together,2n Cycle,2,29,0
77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,7,2398,0,0,0,1,0,0,0,1,0,0,890,0,890,Together,Graduation,1,24,0
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,7,2487,0,0,0,1,0,0,0,1,0,0,59,0,59,Together,Graduation,2,9,0
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,6,2237,0,0,1,0,0,0,0,0,0,1,61,0,61,Single,PhD,2,7,0
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,7,2477,0,0,0,1,0,1,0,0,0,0,1282,1,1282,Together,2n Cycle,0,26,1
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,6,2301,0,0,1,0,0,0,0,1,0,0,76,0,76,Single,Graduation,1,7,0
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,7,2510,0,0,0,1,0,0,0,1,0,0,188,1,188,Together,Graduation,2,14,1
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,7,2539,0,1,0,0,0,0,0,0,1,0,23,0,23,Married,Master,2,5,0
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,7,2428,0,0,1,0,0,0,0,1,0,0,346,0,346,Single,Graduation,1,14,0
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,6,2233,0,0,1,0,0,0,0,0,1,0,67,0,67,Single,Master,1,8,0
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,6,2182,0,0,0,1,0,0,0,1,0,0,885,1,885,Together,Graduation,2,15,1
75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,6,2217,0,0,0,1,0,1,0,0,0,0,767,0,767,Together,2n Cycle,1,21,0
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,6,2161,0,0,0,1,0,0,0,1,0,0,996,0,996,Together,Graduation,1,26,0
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,8,2782,0,0,0,1,0,0,0,1,0,0,1884,1,1884,Together,Graduation,1,29,1
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,7,2586,0,0,0,1,0,0,0,0,1,0,149,0,149,Together,Master,2,10,0
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,7,2625,0,0,1,0,0,0,0,1,0,0,394,0,394,Single,Graduation,2,23,1
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,6,2329,0,1,0,0,0,0,0,1,0,0,23,1,23,Married,Graduation,2,6,1
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,7,2545,0,0,0,1,0,0,0,1,0,0,825,0,825,Together,Graduation,1,27,0
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,6,2363,0,0,1,0,0,0,0,0,0,1,125,0,125,Single,PhD,2,25,0
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,7,2549,0,0,1,0,0,0,0,1,0,0,34,0,34,Single,Graduation,2,10,0
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,6,2221,0,1,0,0,0,0,0,1,0,0,1571,0,1571,Married,Graduation,0,17,1
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,8,2760,0,0,1,0,0,0,0,0,0,1,1760,1,1760,Single,PhD,0,17,1
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,8,2792,0,0,0,1,0,0,0,1,0,0,39,0,39,Together,Graduation,2,6,0
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,8,2749,0,0,1,0,0,0,0,0,0,1,1021,0,1021,Single,PhD,1,21,0
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,6,2160,0,1,0,0,0,0,0,0,1,0,897,1,897,Married,Master,0,14,1
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,7,2684,0,0,0,1,0,0,0,1,0,0,1432,1,1432,Together,Graduation,0,12,1
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,7,2659,1,0,0,0,0,0,0,1,0,0,1188,0,1188,Divorced,Graduation,1,20,0
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,7,2502,0,0,0,1,0,0,0,0,0,1,26,0,26,Together,PhD,1,5,0
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,7,2433,0,0,0,1,0,1,0,0,0,0,721,1,721,Together,2n Cycle,1,22,1
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,7,2504,0,0,1,0,0,0,0,1,0,0,1178,0,1178,Single,Graduation,0,22,1
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,7,2461,0,1,0,0,0,0,0,1,0,0,491,0,491,Married,Graduation,2,19,0
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,6,2173,0,0,0,1,0,0,0,0,0,1,8,0,8,Together,PhD,2,4,0
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,6,2242,0,0,0,1,0,0,0,1,0,0,892,1,892,Together,Graduation,1,16,1
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,7,2420,1,0,0,0,0,0,0,0,1,0,65,0,65,Divorced,Master,2,7,0
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,7,2427,0,0,1,0,0,0,0,0,1,0,119,0,119,Single,Master,2,10,0
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,7,2483,0,1,0,0,0,0,0,1,0,0,720,0,720,Married,Graduation,1,23,0
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,8,2822,0,0,0,1,0,1,0,0,0,0,917,0,917,Together,2n Cycle,0,25,0
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,7,2446,0,1,0,0,0,0,0,1,0,0,28,0,28,Married,Graduation,1,5,0
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,7,2467,0,0,0,0,1,0,0,0,0,1,338,0,338,Widow,PhD,1,15,0
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,7,2658,0,0,0,1,0,0,0,1,0,0,1262,0,1262,Together,Graduation,0,16,1
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,7,2561,0,1,0,0,0,0,0,0,1,0,1541,0,1541,Married,Master,0,24,0
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,7,2562,0,0,0,1,0,0,0,0,1,0,125,0,125,Together,Master,1,10,1
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,7,2423,0,0,1,0,0,0,0,1,0,0,90,0,90,Single,Graduation,1,9,0
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,7,2630,0,0,0,1,0,0,0,1,0,0,184,0,184,Together,Graduation,1,12,0
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,7,2656,0,1,0,0,0,0,0,0,0,1,894,0,894,Married,PhD,1,31,0
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,6,2260,0,0,0,1,0,0,0,1,0,0,185,0,185,Together,Graduation,1,12,0
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,7,2450,0,1,0,0,0,0,0,1,0,0,152,0,152,Married,Graduation,2,12,1
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,7,2725,0,0,0,1,0,0,0,1,0,0,89,0,89,Together,Graduation,2,9,0
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,7,2452,0,1,0,0,0,0,0,0,0,1,986,0,986,Married,PhD,0,25,0
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,7,2623,0,1,0,0,0,0,0,1,0,0,255,1,255,Married,Graduation,1,14,1
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,8,2854,0,1,0,0,0,1,0,0,0,0,395,0,395,Married,2n Cycle,1,16,0
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,8,2804,1,0,0,0,0,0,0,0,0,1,1486,0,1486,Divorced,PhD,1,33,1
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,7,2662,0,0,0,1,0,0,0,0,0,1,152,0,152,Together,PhD,1,11,0
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,7,2550,0,0,0,0,1,0,0,0,1,0,952,3,952,Widow,Master,0,18,4
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2226,1,0,0,0,0,0,0,0,1,0,32,0,32,Divorced,Master,1,7,0
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,7,2461,0,0,0,1,0,0,0,0,1,0,957,0,957,Together,Master,0,15,0
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,6,2363,0,0,0,1,0,0,0,0,1,0,384,0,384,Together,Master,2,19,0
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,8,2814,0,1,0,0,0,0,0,0,0,1,494,3,494,Married,PhD,0,23,4
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,6,2165,0,1,0,0,0,0,0,0,0,1,8,0,8,Married,PhD,2,15,0
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,7,2515,0,1,0,0,0,0,0,1,0,0,53,0,53,Married,Graduation,0,6,0
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,6,2328,0,1,0,0,0,0,0,0,0,1,446,0,446,Married,PhD,1,18,0
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,6,2306,0,0,1,0,0,0,0,1,0,0,25,0,25,Single,Graduation,1,6,0
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,8,2808,0,0,1,0,0,1,0,0,0,0,1298,2,1298,Single,2n Cycle,0,28,3
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,7,2565,0,0,0,1,0,0,0,1,0,0,11,0,11,Together,Graduation,1,4,0
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,8,2767,0,1,0,0,0,0,0,0,0,1,1348,0,1348,Married,PhD,0,21,0
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,7,2693,0,0,0,1,0,0,0,1,0,0,1544,0,1544,Together,Graduation,0,14,1
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,7,2451,0,0,1,0,0,0,0,0,0,1,1285,0,1285,Single,PhD,0,20,1
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,7,2480,1,0,0,0,0,0,0,0,1,0,1205,2,1205,Divorced,Master,1,32,2
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,8,2748,0,0,1,0,0,0,0,0,1,0,90,0,90,Single,Master,3,7,0
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,7,2519,0,0,0,1,0,0,0,0,1,0,66,0,66,Together,Master,0,7,0
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,7,2678,0,1,0,0,0,0,0,0,0,1,1507,0,1507,Married,PhD,0,23,0
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,8,2808,0,0,0,1,0,0,0,1,0,0,484,0,484,Together,Graduation,1,18,0
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,8,2758,0,1,0,0,0,0,0,0,0,1,902,0,902,Married,PhD,1,14,0
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,6,2355,1,0,0,0,0,1,0,0,0,0,8,0,8,Divorced,2n Cycle,0,4,0
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,7,2485,0,0,1,0,0,0,0,1,0,0,397,0,397,Single,Graduation,1,15,0
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,7,2417,0,1,0,0,0,0,0,1,0,0,907,0,907,Married,Graduation,1,14,0
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,8,2756,0,1,0,0,0,0,0,1,0,0,1460,1,1460,Married,Graduation,0,20,2
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,8,2789,0,0,0,0,1,0,0,1,0,0,597,1,597,Widow,Graduation,2,29,2
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,7,2455,0,0,0,1,0,0,0,0,1,0,47,0,47,Together,Master,2,9,0
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,6,2208,0,0,1,0,0,0,0,1,0,0,18,0,18,Single,Graduation,1,5,0
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,8,2795,0,0,0,1,0,0,0,0,1,0,347,0,347,Together,Master,1,17,0
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,6,2270,0,0,0,1,0,1,0,0,0,0,2074,3,2074,Together,2n Cycle,0,22,4
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2279,1,0,0,0,0,0,0,0,0,1,34,0,34,Divorced,PhD,1,7,0
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,7,2541,1,0,0,0,0,0,0,1,0,0,992,0,992,Divorced,Graduation,1,26,0
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2233,0,0,1,0,0,0,0,1,0,0,40,0,40,Single,Graduation,2,7,0
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,7,2702,0,0,1,0,0,0,0,0,0,1,659,0,659,Single,PhD,1,25,0
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,6,2230,1,0,0,0,0,0,0,1,0,0,39,0,39,Divorced,Graduation,1,5,0
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,6,2301,0,0,1,0,0,1,0,0,0,0,27,0,27,Single,2n Cycle,0,5,0
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,8,2841,0,0,0,0,1,0,0,0,1,0,616,0,616,Widow,Master,0,21,1
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,6,2318,0,1,0,0,0,0,0,1,0,0,1312,1,1312,Married,Graduation,0,20,1
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,7,2654,0,0,0,1,0,0,0,0,0,1,982,0,982,Together,PhD,1,26,0
70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,7,2508,1,0,0,0,0,0,0,1,0,0,1550,0,1550,Divorced,Graduation,1,26,0
70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,8,2781,0,1,0,0,0,0,0,0,0,1,1795,0,1795,Married,PhD,0,18,1
30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,6,2219,0,1,0,0,0,0,0,0,0,1,22,1,22,Married,PhD,1,6,2
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,6,2231,1,0,0,0,0,0,0,0,0,1,145,0,145,Divorced,PhD,1,10,0
62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,7,2565,0,0,1,0,0,0,0,0,1,0,838,1,838,Single,Master,1,23,1
30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,6,2200,0,0,1,0,0,0,0,0,0,1,28,0,28,Single,PhD,0,6,0
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,8,2762,0,0,1,0,0,0,0,1,0,0,438,0,438,Single,Graduation,1,17,0
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,6,2320,0,1,0,0,0,0,0,0,0,1,32,0,32,Married,PhD,2,5,0
86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,7,2393,1,0,0,0,0,0,0,0,0,1,1667,1,1667,Divorced,PhD,0,16,2
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,7,2452,0,0,0,1,0,0,0,1,0,0,790,0,790,Together,Graduation,2,25,0
42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,7,2647,0,1,0,0,0,0,0,1,0,0,355,1,355,Married,Graduation,1,15,1
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,8,2826,0,1,0,0,0,0,0,0,0,1,1954,0,1954,Married,PhD,0,20,0
88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,6,2217,0,0,0,1,0,0,0,0,1,0,1916,3,1916,Together,Master,0,20,3
31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2677,0,1,0,0,0,0,0,1,0,0,67,0,67,Married,Graduation,1,7,0
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,6,2185,1,0,0,0,0,0,0,1,0,0,704,2,704,Divorced,Graduation,1,28,2
69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,6,2193,0,0,1,0,0,0,0,1,0,0,758,0,758,Single,Graduation,0,11,0
49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,7,2411,1,0,0,0,0,0,0,1,0,0,221,0,221,Divorced,Graduation,1,12,0
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,8,2817,0,0,0,1,0,0,1,0,0,0,44,1,44,Together,Basic,1,5,1
90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,6,2249,0,0,1,0,0,0,0,0,0,1,1606,1,1606,Single,PhD,0,15,1
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,6,2191,0,0,1,0,0,0,0,0,0,1,274,0,274,Single,PhD,0,27,0
59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,7,2540,0,0,0,1,0,0,0,0,0,1,493,0,493,Together,PhD,1,18,0
